# retroflash series v1
# id	title	path	sha256	bytes	downloads	poster	backdrop
0197aeb768221506	Animator	files/0/1/9/animator.swf	0197aeb76822150656d9f889f385976dcd851225c06e5028d86e3c868acd6a5d	1333766	0	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/posters/animator.jpg	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/backdrops/animator.jpg
5e5c7edbad323412	Animator 2	files/5/e/5/animator-2.swf	5e5c7edbad32341265e07a50d6842bcaaf41bf2ca7a2919359b5d6954da976e4	4229600	0	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/posters/animator-2.jpg	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/backdrops/animator-2.jpg
a14f2589c86865fc	Bad Ice Cream 3 Www Boysplaygame Com	files/a/1/4/bad-ice-cream-3-www-boysplaygame-com.swf	a14f2589c86865fc87e1ed2a57e44f73621331298162bad44de1978e6b79f85e	3245562	0	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/posters/bad-ice-cream-3-www-boysplaygame-com.jpg	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/backdrops/bad-ice-cream-3-www-boysplaygame-com.jpg
ced3849a90a97368	Dad N Me	files/c/e/d/dad-n-me.swf	ced3849a90a97368279dec93cc06745a8484cb26b881753b90f25a08275e6c6e	2754896	0	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/posters/dad-n-me.jpg	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/backdrops/dad-n-me.jpg
5dacf03b89685c59	Dont Escape	files/5/d/a/dont-escape.swf	5dacf03b89685c59127b6db54ea5248c1266865ee02fc8b2c0e1dcc63866fa56	6712156	0	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/posters/dont-escape.jpg	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/backdrops/dont-escape.jpg
afd6045faba7a206	Dont Escape 2	files/a/f/d/dont-escape-2.swf	afd6045faba7a2064ba67b6656ac8b28e428e3b4af42ee93f7b05297cb0e37ff	10719707	0	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/posters/dont-escape-2.jpg	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/backdrops/dont-escape-2.jpg
c7c28d06f52b2b75	Dont Escape 3	files/c/7/c/dont-escape-3.swf	c7c28d06f52b2b755dc557ddf1519b5df1c3a83b2010ea0804d8e62933e2be83	11333138	0	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/posters/dont-escape-3.jpg	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/backdrops/dont-escape-3.jpg
a54d2c0748852907	Flash Sonic	files/a/5/4/flash-sonic.swf	a54d2c0748852907f3f9a2d8c4da12261762befc14f5eef65100622b4b7b00d9	1506632	0	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/posters/flash-sonic.jpg	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/backdrops/flash-sonic.jpg
54f40b3698b0f9f0	Henry Stickmin Breaking The Bank	files/5/4/f/henry-stickmin-breaking-the-bank.swf	54f40b3698b0f9f09937bd31044cc35da4c87dd02bd136a25b999a25e9c2c055	3177805	0	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/posters/henry-stickmin-breaking-the-bank.jpg	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/backdrops/henry-stickmin-breaking-the-bank.jpg
8802816b7cd80255	Henry Stickmin Escaping The Prison	files/8/8/0/henry-stickmin-escaping-the-prison.swf	8802816b7cd80255e6588c539a70edde61270e7be77b482fc0cdebe385537705	9734373	0	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/posters/henry-stickmin-escaping-the-prison.jpg	https://raw.githubusercontent.com/dcenhance/dcext/dev/assets/flash-games/backdrops/henry-stickmin-escaping-the-prison.jpg
